#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]           E_0c_lin             E_0_lin              E_2_lin              E_0c_loop_22         E_0c_loop_13         E_0_loop_22          E_0_loop_13          E_2_loop_22          E_2_loop_13          E_1_loop             E_3_loop             Xi_lin               Zeta_lin             Chi12_lin            U10_lin              U10_loop             U11_loop             U20_loop             V10_loop             V12_loop             X10_loop             Y10_loop             X20_loop             Y20_loop             d2Xi_lin             d2U10_lin       #
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.200454498E-04      1.108931547E+02      1.108941442E+02      2.432566687E-07      4.015486330E+00      2.082636666E+01      4.017831517E+00      2.083263730E+01      1.919327808E-06      4.811593603E-06      1.033345839E-07     -9.271927162E-10      2.249527626E+02      5.531598385E+03     -5.515803472E+01     -9.699233129E-03     -8.652035356E-02     -4.191992587E-01     -4.021278612E-01      1.069204756E-01      2.036926850E-02     -3.926602470E-04      3.597395217E-05     -2.000710072E-06      1.103502401E-05     -2.970128077E+09      4.158391504E+05
 1.207221911E-04      1.108931547E+02      1.108941442E+02      2.457119089E-07      4.015486330E+00      2.082636666E+01      4.017831472E+00      2.083261365E+01      1.937165960E-06      4.857210435E-06      1.038971354E-07     -9.408208921E-10      2.246747893E+02      5.520489133E+03     -5.466186300E+01     -9.742310486E-03     -8.686163289E-02     -4.207446957E-01     -4.036368593E-01      1.073212726E-01      2.047578152E-02     -4.001164867E-04      3.642924215E-05     -2.004070218E-06      1.110279244E-05     -2.933983293E+09      4.131203193E+05
 1.214027475E-04      1.108931547E+02      1.108941441E+02      2.481918441E-07      4.015486330E+00      2.082636666E+01      4.017831421E+00      2.083264813E+01      1.955169069E-06      4.903257570E-06      1.044630383E-07     -9.546493794E-10      2.243970703E+02      5.508824914E+03     -5.416767673E+01     -9.785332966E-03     -8.720405857E-02     -4.222937882E-01     -4.051512930E-01      1.077235255E-01      2.058269668E-02     -4.177668816E-04      3.702986175E-05     -2.008345062E-06      1.117396621E-05     -2.898278370E+09      4.104192643E+05
 1.220871405E-04      1.108931547E+02      1.108941441E+02      2.506967233E-07      4.015486330E+00      2.082636666E+01      4.017831363E+00      2.083265515E+01      1.973338651E-06      4.949739035E-06      1.050313305E-07     -9.686811222E-10      2.241196041E+02      5.497361465E+03     -5.367528614E+01     -9.828297106E-03     -8.754801100E-02     -4.238511391E-01     -4.066712275E-01      1.081272135E-01      2.069037037E-02     -4.299312393E-04      3.754894774E-05     -2.013549871E-06      1.124859871E-05     -2.863007957E+09      4.077358694E+05
 1.227753916E-04      1.108931547E+02      1.108941441E+02      2.532267895E-07      4.015486330E+00      2.082636666E+01      4.017831303E+00      2.083261713E+01      1.991676235E-06      4.996658909E-06      1.056028891E-07     -9.829191081E-10      2.238423931E+02      5.486424266E+03     -5.318464528E+01     -9.871455645E-03     -8.789352494E-02     -4.254171621E-01     -4.081966651E-01      1.085323335E-01      2.079883726E-02     -4.313942854E-04      3.791754892E-05     -2.019421129E-06      1.132590705E-05     -2.828166764E+09      4.050700190E+05
 1.234675227E-04      1.108931547E+02      1.108941441E+02      2.557823089E-07      4.015486330E+00      2.082636666E+01      4.017831249E+00      2.083262595E+01      2.010183365E-06      5.044021296E-06      1.061771579E-07     -9.973663685E-10      2.235654334E+02      5.476022963E+03     -5.269581520E+01     -9.915038686E-03     -8.824059660E-02     -4.269918010E-01     -4.097276032E-01      1.089388852E-01      2.090809572E-02     -4.219739224E-04      3.813308239E-05     -2.024501384E-06      1.140152662E-05     -2.793749569E+09      4.024215984E+05
 1.241635556E-04      1.108931547E+02      1.108941441E+02      2.583635274E-07      4.015486330E+00      2.082636666E+01      4.017831200E+00      2.083265852E+01      2.028861599E-06      5.091830346E-06      1.067544927E-07     -1.012025979E-09      2.232887290E+02      5.466167334E+03     -5.220885783E+01     -9.959050672E-03     -8.858891465E-02     -4.285711490E-01     -4.112640768E-01      1.093469113E-01      2.101784074E-02     -4.041524382E-04      3.823565487E-05     -2.028563548E-06      1.147478401E-05     -2.759751212E+09      3.997904936E+05
 1.248635122E-04      1.108931547E+02      1.108941441E+02      2.609707019E-07      4.015486330E+00      2.082636666E+01      4.017831155E+00      2.083263378E+01      2.047712508E-06      5.140090243E-06      1.073346837E-07     -1.026901062E-09      2.230122750E+02      5.456866774E+03     -5.172383591E+01     -1.000330290E-02     -8.893831645E-02     -4.301531606E-01     -4.128061023E-01      1.097564337E-01      2.112791401E-02     -3.939392062E-04      3.845627616E-05     -2.031590030E-06      1.154563435E-05     -2.726166596E+09      3.971765915E+05
 1.255674148E-04      1.108931547E+02      1.108941441E+02      2.636040900E-07      4.015486330E+00      2.082636666E+01      4.017831106E+00      2.083261417E+01      2.066737679E-06      5.188805214E-06      1.079178318E-07     -1.041994783E-09      2.227360760E+02      5.447598583E+03     -5.124062820E+01     -1.004751644E-02     -8.928879818E-02     -4.317377803E-01     -4.143536758E-01      1.101674517E-01      2.123831410E-02     -3.941815027E-04      3.883209309E-05     -2.033563003E-06      1.161403222E-05     -2.692990686E+09      3.945797795E+05
 1.262752856E-04      1.108931547E+02      1.108941441E+02      2.662639636E-07      4.015486330E+00      2.082636666E+01      4.017831051E+00      2.083264848E+01      2.085938711E-06      5.237979520E-06      1.085040179E-07     -1.057310357E-09      2.224601270E+02      5.437891409E+03     -5.075913102E+01     -1.009168556E-02     -8.964048320E-02     -4.333264871E-01     -4.159068175E-01      1.105799581E-01      2.134915808E-02     -4.050571362E-04      3.936572121E-05     -2.034464406E-06      1.167993152E-05     -2.660218507E+09      3.919999460E+05
 1.269871469E-04      1.108931547E+02      1.108941441E+02      2.689505817E-07      4.015486330E+00      2.082636666E+01      4.017830989E+00      2.083265216E+01      2.105317222E-06      5.287617468E-06      1.090929993E-07     -1.072851043E-09      2.221844323E+02      5.427738402E+03     -5.027940417E+01     -1.013594755E-02     -8.999372659E-02     -4.349235567E-01     -4.174655913E-01      1.109939344E-01      2.146077898E-02     -4.219564408E-04      3.998433282E-05     -2.034275937E-06      1.174328558E-05     -2.627845148E+09      3.894369799E+05
 1.277030212E-04      1.108931547E+02      1.108941441E+02      2.716642150E-07      4.015486330E+00      2.082636666E+01      4.017830926E+00      2.083261603E+01      2.124874839E-06      5.337723400E-06      1.096852849E-07     -1.088620152E-09      2.219089875E+02      5.417132627E+03     -4.980150831E+01     -1.018061834E-02     -9.034855355E-02     -4.365292858E-01     -4.190299978E-01      1.114093780E-01      2.157320268E-02     -4.298893692E-04      4.047233518E-05     -2.032979053E-06      1.180404705E-05     -2.595865754E+09      3.868907709E+05
