#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]            E_0c_lin             E_0_lin              E_2_lin              E_0c_loop            E_0_loop             E_2_loop             E_1_loop             E_3_loop             Xi_lin               Zeta_lin             Chi12_lin            U10_lin              U10_loop             U11_loop             U20_loop             V10_loop             V12_loop             X10_loop             Y10_loop             X20_loop             Y20_loop             d2Xi_lin             d2U10_lin    #
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.291468995E-04      1.089115369E+02      1.089151384E+02      5.001967093E-07      1.957887589E+01      1.962270304E+01      6.274869886E-05      5.041175022E-07     -8.373445985E-09      3.618203800E+02      2.272623778E+04      1.665540700E+03     -1.787399834E-02     -5.038532631E-01     -3.182690578E+00     -2.161486865E+00      5.598036852E-01      4.301529776E-01     -7.564568280E-04      2.276065083E-04      5.030800993E-05     -6.763198270E-06     -5.260739909E+09      1.083622548E+06
 1.298749492E-04      1.089115369E+02      1.089151384E+02      5.047582432E-07      1.957887589E+01      1.962270413E+01      6.315031565E-05      5.068168450E-07     -8.473752040E-09      3.610345069E+02      2.262746981E+04      1.660643047E+03     -1.793590724E-02     -5.045205617E-01     -3.185011231E+00     -2.163993802E+00      5.604384652E-01      4.307100994E-01     -7.558244826E-04      2.291577062E-04      5.066619289E-05     -6.818171949E-06     -5.190755923E+09      1.075259301E+06
 1.306071031E-04      1.089115369E+02      1.089151384E+02      5.093613381E-07      1.957887589E+01      1.962270090E+01      6.355450317E-05      5.095295819E-07     -8.575259667E-09      3.602503032E+02      2.252945353E+04      1.655758855E+03     -1.799785600E-02     -5.051882020E-01     -3.187327949E+00     -2.166503311E+00      5.610738873E-01      4.312679590E-01     -7.551881938E-04      2.307223917E-04      5.102564648E-05     -6.869746560E-06     -5.121702938E+09      1.066960601E+06
 1.313433845E-04      1.089115369E+02      1.089151384E+02      5.140063638E-07      1.957887589E+01      1.962270004E+01      6.396127788E-05      5.122560584E-07     -8.677983261E-09      3.594677654E+02      2.243220797E+04      1.650888662E+03     -1.805988847E-02     -5.058564674E-01     -3.189643862E+00     -2.169015511E+00      5.617099773E-01      4.318265361E-01     -7.545479339E-04      2.323007364E-04      5.138636731E-05     -6.917861006E-06     -5.053568569E+09      1.058725948E+06
 1.320838166E-04      1.089115369E+02      1.089151384E+02      5.186937035E-07      1.957887589E+01      1.962269920E+01      6.437065633E-05      5.149960243E-07     -8.781937387E-09      3.586868899E+02      2.233575243E+04      1.646033018E+03     -1.812226273E-02     -5.065260796E-01     -3.191966687E+00     -2.171530842E+00      5.623468365E-01      4.323858133E-01     -7.539036733E-04      2.338928612E-04      5.174835189E-05     -6.962453371E-06     -4.986340597E+09      1.050554850E+06
 1.328284227E-04      1.089115369E+02      1.089151384E+02      5.234237454E-07      1.957887589E+01      1.962269597E+01      6.478265519E-05      5.177497937E-07     -8.887136787E-09      3.579076730E+02      2.223997021E+04      1.641191926E+03     -1.818502057E-02     -5.071970502E-01     -3.194296720E+00     -2.174049220E+00      5.629844429E-01      4.329457672E-01     -7.532550649E-04      2.354955905E-04      5.211159653E-05     -7.003460910E-06     -4.920006964E+09      1.042446815E+06
 1.335772265E-04      1.089115369E+02      1.089151384E+02      5.281968776E-07      1.957887589E+01      1.962269692E+01      6.519729125E-05      5.205172303E-07     -8.993596377E-09      3.571301113E+02      2.214433342E+04      1.636363709E+03     -1.824813849E-02     -5.078693232E-01     -3.196633506E+00     -2.176570536E+00      5.636227692E-01      4.335063802E-01     -7.526018874E-04      2.371063645E-04      5.247617451E-05     -7.041051368E-06     -4.854555771E+09      1.034401356E+06
 1.343302516E-04      1.089115369E+02      1.089151383E+02      5.330134908E-07      1.957887589E+01      1.962269257E+01      6.561458137E-05      5.232985329E-07     -9.101331254E-09      3.563542011E+02      2.204879383E+04      1.631548661E+03     -1.831137097E-02     -5.085422565E-01     -3.198969643E+00     -2.179094676E+00      5.642617970E-01      4.340677394E-01     -7.519441046E-04      2.387252172E-04      5.284381745E-05     -7.080367144E-06     -4.789975280E+09      1.026417992E+06
 1.350875217E-04      1.089115369E+02      1.089151383E+02      5.378739799E-07      1.957887589E+01      1.962269388E+01      6.603454256E-05      5.260937676E-07     -9.210356693E-09      3.555799388E+02      2.195335918E+04      1.626747313E+03     -1.837465431E-02     -5.092155940E-01     -3.201302310E+00     -2.181621526E+00      5.649015013E-01      4.346298622E-01     -7.512817041E-04      2.403523467E-04      5.321527088E-05     -7.123591986E-06     -4.726253907E+09      1.018496241E+06
 1.358490609E-04      1.089115369E+02      1.089151383E+02      5.427787442E-07      1.957887589E+01      1.962268986E+01      6.645719191E-05      5.289028066E-07     -9.320688156E-09      3.548073211E+02      2.185803735E+04      1.621960202E+03     -1.843799733E-02     -5.098892997E-01     -3.203631299E+00     -2.184150971E+00      5.655418527E-01      4.351927257E-01     -7.506150449E-04      2.419917337E-04      5.359057377E-05     -7.170789623E-06     -4.663380225E+09      1.010635630E+06
 1.366148932E-04      1.089115369E+02      1.089151383E+02      5.477281901E-07      1.957887589E+01      1.962269008E+01      6.688254663E-05      5.317258914E-07     -9.432341286E-09      3.540363442E+02      2.176287651E+04      1.617187643E+03     -1.850163100E-02     -5.105636879E-01     -3.205960041E+00     -2.186683157E+00      5.661828836E-01      4.357563111E-01     -7.499442290E-04      2.436451684E-04      5.396976550E-05     -7.222024613E-06     -4.601342955E+09      1.002835686E+06
