#---------------------------------------------------#
#--- z = 0.00000, D(z) = 1.00000, f(z) = 0.50503 ---#
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#      k [h/Mpc]             P_Zel                P_A                 P_W                 P_d                P_dd                P_d^2              P_d^2d^2             P_dd^2              P_s^2               P_ds^2             P_d^2s^2            P_s^2s^2             P_D2d              P_dD2d      #
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
    2.8964981095E-03    1.0949446419E+04    1.7684018412E+00   -1.1032922209E+00    2.1910494566E+04    1.1054587532E+04   -4.5399294821E-01    8.5495135529E+03    3.7672997660E+00    3.3241683360E+00    2.3306317564E+00    5.6823032526E+03    3.7786575453E+03   -9.0592958211E-02   -4.6858939050E+01
    2.9552065385E-03    1.1129498082E+04    1.8707548247E+00   -1.1661012079E+00    2.2270881922E+04    1.1229706501E+04   -4.6900691663E-01    8.5493751683E+03    3.9229538844E+00    3.4512731516E+00    2.4203258704E+00    5.6815923277E+03    3.7778146026E+03   -9.6106551438E-02   -2.0345264121E+02
    3.0151049146E-03    1.1311703313E+04    1.9784042474E+00   -1.2323214509E+00    2.2635471162E+04    1.1407183057E+04   -4.8465497369E-01    8.5492658192E+03    4.0849923495E+00    3.5828516798E+00    2.5132211054E+00    5.6808815041E+03    3.7769568278E+03   -1.0193165803E-01   -1.4148827727E+01
    3.0762173566E-03    1.1495988153E+04    2.0925376065E+00   -1.3021798269E+00    2.3004302278E+04    1.1586615883E+04   -5.0034559882E-01    8.5491147948E+03    4.2538771464E+00    3.7192037997E+00    2.6095127484E+00    5.6801176645E+03    3.7760503158E+03   -1.0821679145E-01    1.5001929244E+02
    3.1385684722E-03    1.1682387791E+04    2.2126635144E+00   -1.3758199515E+00    2.3377294735E+04    1.1768316310E+04   -5.1659944939E-01    8.5489922848E+03    4.4297182081E+00    3.8603262567E+00    2.7092201524E+00    5.6793411187E+03    3.7751212371E+03   -1.1484588403E-01    6.4976184585E+01
    3.2021833676E-03    1.1870845834E+04    2.3395986741E+00   -1.4534611114E+00    2.3754450486E+04    1.1952067435E+04   -5.3308228139E-01    8.5488511753E+03    4.6129175718E+00    4.0064512021E+00    2.8125008835E+00    5.6785237550E+03    3.7741504543E+03   -1.2175628002E-01   -8.2870150191E+01
    3.2670876581E-03    1.2061347372E+04    2.4735386600E+00   -1.5352958862E+00    2.4135725324E+04    1.2137925054E+04   -5.4988577805E-01    8.5486992533E+03    4.8037505501E+00    4.1576977476E+00    2.9194468552E+00    5.6776729221E+03    3.7731417229E+03   -1.2899412483E-01   -9.9565879306E+01
    3.3333074782E-03    1.2253879170E+04    2.6146541771E+00   -1.6215225013E+00    2.4521071474E+04    1.2325955199E+04   -5.6713646271E-01    8.5485508134E+03    5.0024922767E+00    4.3141795240E+00    3.0301466624E+00    5.6767969767E+03    3.7720998500E+03   -1.3666035828E-01    3.3578087560E+01
    3.4008694921E-03    1.2448374736E+04    2.7638921073E+00   -1.7123925236E+00    2.4910474785E+04    1.2515917780E+04   -5.8442173182E-01    8.5483673848E+03    5.2096106221E+00    4.4761479330E+00    3.1447729365E+00    5.6758668676E+03    3.7710061037E+03   -1.4483262997E-01    1.2888136418E+02
    3.4698009043E-03    1.2644871888E+04    2.9208166813E+00   -1.8080800103E+00    2.5303847826E+04    1.2708171970E+04   -6.0234211811E-01    8.5482253239E+03    5.4252519828E+00    4.6436039281E+00    3.2633463788E+00    5.6749271221E+03    3.7698890019E+03   -1.5343139416E-01    8.8594886651E+00
